strategy,strategy_name,horizon_name,dataset_type,num_windows,mean_return,median_return,std_return,p25_return,p75_return,weighted_return,mean_sharpe,median_sharpe,std_sharpe,p25_sharpe,p75_sharpe,weighted_sharpe,mean_drawdown,median_drawdown,std_drawdown,p25_drawdown,p75_drawdown,weighted_drawdown,mean_win_rate,median_win_rate,std_win_rate,p25_win_rate,p75_win_rate,weighted_win_rate,mean_trades,total_trades,consistency_score
RSI_MeanReversion,RSI_MeanReversion,180d,train,2,0.07251989855380198,0.07251989855380198,0.09247666461499084,0.02628156624630656,0.1187582308612974,0.060773822060506875,0.5751512363106883,0.5751512363106883,0.49575921490120245,0.32727162886008715,0.8230308437612895,0.5121815597470994,0.20233902772774792,0.20233902772774792,0.04840076698521312,0.17813864423514136,0.22653941122035448,0.20848673119120426,0.6493055555555556,0.6493055555555556,0.03819444444444442,0.6302083333333334,0.6684027777777778,0.6444542250287556,17.0,34,0.5370675350677745
RSI_MeanReversion,RSI_MeanReversion,180d,test,1,0.16499656316879283,0.16499656316879283,0.0,0.16499656316879283,0.16499656316879283,0.16499656316879283,1.0709104512118908,1.0709104512118908,0.0,1.0709104512118908,1.0709104512118908,1.0709104512118908,0.1539382607425348,0.1539382607425348,0.0,0.1539382607425348,0.1539382607425348,0.1539382607425348,0.6875,0.6875,0.0,0.6875,0.6875,0.6875,16.0,16,0.0
MACD_Momentum,MACD_Momentum,30d,train,12,-0.017315687021081175,-0.03175533840422968,0.051898617327392066,-0.056901321585583586,0.02487807661547031,-0.02009764535356272,-0.4156441480050968,-1.044502298097726,1.9374638215843611,-1.7625039052661875,1.1599118952724798,-0.5169549076575591,0.11232814182647444,0.10157775587697154,0.036285259514346094,0.08732835030373809,0.13561594354044063,0.11541554546655912,0.35136388078854347,0.35391304347826086,0.05347507271245148,0.3169230769230769,0.3857142857142857,0.35237990460005575,25.333333333333332,304,0.176636241675563
MACD_Momentum,MACD_Momentum,30d,test,11,-0.020875797155651774,-0.039491957773599644,0.052784793829167585,-0.05809139765465489,0.017402413406892085,-0.02532611169237564,-0.5461010636856483,-1.3577083092427977,1.9725084125947308,-1.81350126930657,0.901698851835173,-0.7083701818819352,0.11070755660983632,0.10106742620789588,0.03748062477118541,0.08698971725584514,0.13483179178022714,0.11396839222581012,0.35421514267841103,0.36,0.05497262224639642,0.3269230769230769,0.3904761904761905,0.35630066680716843,25.363636363636363,279,0.2168264150630293
MACD_Momentum,MACD_Momentum,90d,train,4,-0.06582695368056768,-0.07890611250470064,0.08271923862550638,-0.10869830086869477,-0.03603476531657357,-0.07418423776407378,-0.6891060046246659,-0.7264454879133316,1.1156784279379688,-1.182791375082254,-0.23276011745574332,-0.7923863498226491,0.16854612562061141,0.1827804023606333,0.04124916123453689,0.15706138558470228,0.19426514239654244,0.1731367477851426,0.34596305470647915,0.33894274739345165,0.04196660090876228,0.3090674385855109,0.37583836351441985,0.3455332073064238,78.75,315,0.3818217800372957
MACD_Momentum,MACD_Momentum,90d,test,3,-0.05810533232792232,-0.06882040727089753,0.09425923211967148,-0.11831907876508263,-0.003249123362249612,-0.07105357363009873,-0.6403363553663252,-0.6174760234269753,1.2845766713849314,-1.421198333278464,0.15195578851548863,-0.8181678985494063,0.1615718313771385,0.17609179637023642,0.04554222893050949,0.13803097479916815,0.1923726704516578,0.16764124498134744,0.3573879690458683,0.36619718309859156,0.04273343092315723,0.33370100118785,0.3854795439302482,0.36083184178189864,79.33333333333333,238,0.3326572922866252
MACD_Momentum,MACD_Momentum,180d,train,2,-0.14070449413675276,-0.14070449413675276,0.11177060446187179,-0.19658979636768867,-0.08481919190581688,-0.1549012223078741,-0.7738411120456048,-0.7738411120456048,0.7727882331184487,-1.160235228604829,-0.3874469954863804,-0.8719980875065929,0.25233024134917437,0.25233024134917437,0.067035862462697,0.21881231011782587,0.28584817258052286,0.260844912283286,0.34635666347075744,0.34635666347075744,0.010786193672099709,0.3409635666347076,0.35174976030680727,0.34498663724336864,158.5,317,0.5003403785562611
MACD_Momentum,MACD_Momentum,180d,test,1,-0.028933889674880992,-0.028933889674880992,0.0,-0.028933889674880992,-0.028933889674880992,-0.028933889674880992,-0.0010528789271561235,-0.0010528789271561235,0.0,-0.0010528789271561235,-0.0010528789271561235,-0.0010528789271561235,0.18529437888647737,0.18529437888647737,0.0,0.18529437888647737,0.18529437888647737,0.18529437888647737,0.35714285714285715,0.35714285714285715,0.0,0.35714285714285715,0.35714285714285715,0.35714285714285715,168.0,168,0.0
BollingerBreakout,BollingerBreakout,30d,train,12,0.012388351495257728,0.020927729070260467,0.07608184480721954,-0.03880933260851116,0.08227970670921463,0.007331902900107951,0.5393615136751037,0.9832362873981744,3.095040247681222,-1.3249197043386216,2.7154470987107917,0.3465797559126122,0.09704017846156783,0.10335866620626977,0.03260362482932214,0.07508923968407055,0.11431392281504932,0.09784959264941662,0.38700396825396827,0.375,0.16447077327543877,0.2857142857142857,0.4111111111111111,0.391401925588387,8.25,99,0.14840448279824156
BollingerBreakout,BollingerBreakout,30d,test,11,0.010110627315617652,0.01625900952986085,0.07907220272944666,-0.04772727338116074,0.08838278132413624,0.0032722439642285358,0.4226350505518713,0.848356090998495,3.2072755465672316,-1.667967288233762,2.9632773026566355,0.1528747838183438,0.10156740821082161,0.1048549868000106,0.030227184347568128,0.08689612146499981,0.11502894735358782,0.10392754830016146,0.3572510822510822,0.375,0.13742988472663994,0.2857142857142857,0.3875,0.3535523954785492,8.363636363636363,92,0.11643125615471017
BollingerBreakout,BollingerBreakout,90d,train,4,0.023957061949094572,0.03629627368956726,0.11112779866741242,-0.07150720769237423,0.13176054333103607,0.011151795596012,0.3014732845432315,0.5029253774652123,1.3964184111238935,-0.8479680333405746,1.6523666953490184,0.14437122900741278,0.1693947388519447,0.14829767395472,0.05779986679420272,0.12673822023792514,0.19095419256873955,0.17367142690573548,0.37432712215320907,0.3666666666666667,0.07244661139694415,0.3214285714285714,0.41956521739130437,0.37968730051859323,25.0,100,0.17755742920032275
BollingerBreakout,BollingerBreakout,90d,test,3,0.05114806057903296,0.13020848131985513,0.11622585149718924,0.008513726186260007,0.133312605342217,0.03699092406633247,0.6133691778709186,1.640065150370254,1.4868970975835336,0.07541810166372187,1.6646682403277828,0.43144674232091,0.17036786776351662,0.130119995792211,0.06671315374339074,0.12335644468363927,0.19725535485774115,0.17890944062977157,0.33968253968253964,0.3333333333333333,0.046872454159471125,0.30952380952380953,0.3666666666666667,0.3367033656508311,25.666666666666668,77,0.29204353040340025
BollingerBreakout,BollingerBreakout,180d,train,2,0.054090311040822084,0.054090311040822084,0.23029751480079463,-0.06105844635957522,0.1692390684412194,0.024838691334077262,0.2575858309366117,0.2575858309366117,1.4073960513791417,-0.44611219475295916,0.9612838566261825,0.07882309392953868,0.2127030286289452,0.2127030286289452,0.06507335393072478,0.1801663516635828,0.24523970559430758,0.22096842829628632,0.36994797919167666,0.36994797919167666,0.0026010404161664613,0.36864745898359347,0.3712484993997599,0.37027835464171743,50.0,100,0.15470788821938794
BollingerBreakout,BollingerBreakout,180d,test,1,0.2843878258416167,0.2843878258416167,0.0,0.2843878258416167,0.2843878258416167,0.2843878258416167,1.6649818823157534,1.6649818823157534,0.0,1.6649818823157534,1.6649818823157534,1.6649818823157534,0.14762967469822041,0.14762967469822041,0.0,0.14762967469822041,0.14762967469822041,0.14762967469822041,0.3673469387755102,0.3673469387755102,0.0,0.3673469387755102,0.3673469387755102,0.3673469387755102,49.0,49,0.0
TripleEMA,TripleEMA,30d,train,12,0.04264688784152931,0.025435683664545378,0.11503549048303359,-0.05619512456839307,0.0915964726618795,0.04119180184055635,1.1625594330564435,1.1895087142224807,3.651248163346439,-1.9394798333382182,3.962812839357086,1.1477087601656433,0.08682169870450314,0.0890675522948654,0.030161006033766813,0.056961263846931176,0.10548365245177826,0.08531471249090856,0.4369047619047619,0.3666666666666667,0.28042643129905964,0.2375,0.5,0.4426659578387366,4.333333333333333,52,0.24150517231415025
TripleEMA,TripleEMA,30d,test,11,0.0382211939279237,0.010768852503642665,0.11916852682979952,-0.06379356658885671,0.07657343221761403,0.03508947621154236,0.9144630562318642,0.5866607634120532,3.715502151239869,-2.2429551304348525,3.417154493923316,0.8209130466626497,0.09008149186720708,0.09271261093107197,0.029408672540333643,0.063607096782683,0.10672879944114932,0.08923132977568819,0.38571428571428573,0.3333333333333333,0.2331145718914155,0.225,0.5,0.37711342283264626,4.454545454545454,49,0.1975097036919682
