timestamp,total_value,BTC/USDT_value,ETH/USDT_value,SOL/USDT_value,BNB/USDT_value,BTC/USDT_weight,ETH/USDT_weight,SOL/USDT_weight,BNB/USDT_weight
2024-12-30 23:00:00,13846.498668986178,5913.375330604643,4122.107827309549,1971.9054815221868,1839.1100295498004,0.42706647160192246,0.2977003736361435,0.14241184928135822,0.13282130548057589
2024-12-31 00:00:00,13766.882768727903,5891.577449947481,4081.436553057396,1958.3047121857396,1835.5640535372852,0.42795290327672914,0.2964677350437358,0.1422475040344004,0.1333318576451346
2024-12-31 01:00:00,13769.205918049458,5890.6578667933145,4096.064478949111,1949.0314603654344,1833.452111941596,0.42781391329702645,0.2974800800661828,0.14155002633888517,0.1331559802979054
2024-12-31 02:00:00,13794.662010237713,5893.256661043275,4099.301505298996,1960.777579337821,1841.3262645576224,0.42721283469428917,0.29716578066622423,0.14214031325179474,0.13348107138769197
2024-12-31 03:00:00,13791.37627336356,5895.3749523838505,4095.5494974843564,1957.2743508723725,1843.1774726229794,0.42746821169473,0.2969645245191689,0.1419201617066036,0.1336471020794975
2024-12-31 04:00:00,13751.610305514907,5891.4499955948595,4087.6040691710023,1946.3525209506797,1826.2037197983661,0.42841891710908714,0.2972454845911188,0.14153633485164424,0.13279926344814982
2024-12-31 05:00:00,13766.294470723546,5900.8867158629855,4100.625743351222,1942.4371479598844,1822.3448635494526,0.428647427847215,0.29787433009456005,0.14110094420040337,0.13237729785782154
2024-12-31 06:00:00,13801.584683690926,5914.90159647729,4111.832720941354,1948.516279708751,1826.3340865635323,0.42856684446292737,0.29792468148967194,0.14118061978863022,0.13232785425877053
2024-12-31 07:00:00,13816.37378449353,5917.753387617205,4112.053427283391,1958.407748317076,1828.1592212758562,0.4283145114573298,0.29762175599928065,0.14174542313809194,0.1323183094052975
2024-12-31 08:00:00,13945.82654571702,5986.109068743621,4144.546305416706,1979.633191372441,1835.5379801842519,0.42924017799303893,0.2971890043110826,0.14195165735661736,0.13161916033926108
2024-12-31 09:00:00,13981.75382351073,5991.876378199762,4155.691975689605,1991.894491001511,1842.2909786198509,0.4285496979731002,0.2972225107197701,0.14246385082621624,0.1317639404809134
2024-12-31 10:00:00,14002.29380411071,5997.599715904249,4162.705532781022,2001.9920318725099,1839.9965235529294,0.4283298008033162,0.2972874009798994,0.1429760052088592,0.13140679300792518
2024-12-31 11:00:00,14000.649689795238,6005.182612613488,4162.435780585199,1996.7371891743367,1836.2941074222147,0.4289217104682315,0.2973030447022116,0.14261746657583427,0.13115777825372266
2024-12-31 12:00:00,14014.9498156793,6024.757689360924,4160.510730824093,1989.2155515867562,1840.4658439075267,0.42988078934258434,0.2968623352592743,0.14193526040038407,0.1313216149977573
2024-12-31 13:00:00,14170.473499341957,6091.497249296093,4203.683343619339,2018.3747767550483,1856.9181296714762,0.4298725268128103,0.2966508736503793,0.1424352387976857,0.1310413607391247
2024-12-31 14:00:00,14190.143830290594,6097.363335875517,4201.696986541,2034.1393048495668,1856.9442030245093,0.4296900305450006,0.2960996757180125,0.14334874467638928,0.13086154906059763
2024-12-31 15:00:00,14162.308061903816,6080.33734618052,4184.653552350318,2044.6489902459125,1852.6681731270642,0.4293323743279138,0.2954782182437417,0.14437258258390503,0.13081682484443946
2024-12-31 16:00:00,14130.94250948808,6045.696527681413,4179.466953312434,2049.9038329440855,1855.875195550148,0.42783392003909787,0.2957670339757007,0.1450649050173191,0.1313341409678823
2024-12-31 17:00:00,13980.373553818767,5998.061737932503,4124.045138534101,2020.5385355131195,1837.7281418390407,0.4290344399484319,0.29498819345979566,0.14452679162934137,0.13145057496243093
2024-12-31 18:00:00,13945.61877835066,5982.432010670478,4121.531538527562,2005.8043687319682,1835.8508604206504,0.428982901781144,0.29554310956254415,0.1438304316654491,0.13164355699086272
2024-12-31 19:00:00,13946.09312677459,6000.9893644122285,4114.186921923088,1996.9432614370103,1833.9735790022598,0.4302989597058656,0.2950064139486071,0.1431901567904457,0.13150446955508147
2024-12-31 20:00:00,13896.289116054524,5962.572073444933,4102.93089847917,1999.1070201950815,1831.6791239353383,0.429076570273449,0.29525370868536494,0.14385905499659565,0.13181066604459032
2024-12-31 21:00:00,13917.604784012017,5983.961462901942,4110.96215703665,1990.2459129001234,1832.435251173301,0.4299562716262841,0.29537856699014453,0.14300204264935282,0.13166311873421846
2024-12-31 22:00:00,13850.215582704637,5957.77978978635,4095.1816535809608,1969.3295782387688,1827.9245610985577,0.4301579101213477,0.2956763834560663,0.14218764801740386,0.13197805840518223
2024-12-31 23:00:00,13837.649582587928,5963.334250473613,4092.6067462571887,1950.5770023354853,1831.131583521641,0.4309499395025398,0.29575880801367904,0.14096158387981716,0.13232966860396397
2025-01-01 00:00:00,13973.077835292965,6015.918092734832,4124.388459510604,1983.8576727572465,1848.9136102902835,0.43053636168403264,0.2951667848792263,0.14197714319936386,0.13231971023737724
2025-01-01 01:00:00,13880.509725984091,5965.356951049723,4103.347788236352,1964.8990245912896,1846.9059621067272,0.4297649775701443,0.2956193878496372,0.14155813175311785,0.13305750282710072
2025-01-01 02:00:00,13943.78771963124,5996.6578282383725,4123.051959994932,1974.069240280258,1850.008691117678,0.43005946080172835,0.2956909587909282,0.14157338593881466,0.1326761944685288
2025-01-01 03:00:00,13895.800227696913,5980.033319754134,4113.96621558105,1962.1170490451982,1839.6836433165308,0.4303482506775548,0.296058244085947,0.14120216302004215,0.13239134221645613
2025-01-01 04:00:00,13848.450397281842,5961.926517148904,4096.726597975224,1952.2255804368729,1837.5717017208415,0.4305121761723683,0.2958256325039316,0.1409706880143105,0.1326915033093896
2025-01-01 05:00:00,13877.9785186515,5977.100595100305,4101.962242866894,1959.23203736777,1839.6836433165308,0.4306895695988648,0.2955734682363145,0.14117560671639845,0.13256135544842232
2025-01-01 06:00:00,13881.421819475892,5974.905831148156,4103.421357017031,1960.777579337821,1842.317051972884,0.43042462860434455,0.2956052636668569,0.1412519268441806,0.13271818088461795
2025-01-01 07:00:00,13867.499043246275,5970.223158232827,4104.058953116251,1958.3047121857396,1834.9122197114552,0.43051909645816305,0.2959480249695783,0.14121542075313642,0.1323174578191221
2025-01-01 08:00:00,13830.21204232218,5953.931942880696,4091.6626135718057,1951.504327517516,1833.1131583521642,0.4305018552615765,0.29584959370476793,0.14110444015938933,0.13254411087426632
2025-01-01 09:00:00,13825.804796733979,5952.950544365506,4088.7566467349766,1949.237532628108,1834.8600730053888,0.4305681030424898,0.2957337172661984,0.1409854660387343,0.13271271365257747
2025-01-01 10:00:00,13830.571006058219,5947.4171136464265,4079.0087832949825,1960.1593625498006,1843.9857465670088,0.4300196362855354,0.29492699770011305,0.1417265680275377,0.13332679798681385
2025-01-01 11:00:00,13868.08963591003,5954.963048593406,4096.554937486972,1971.6994092595135,1844.8722405701376,0.4294003864219067,0.29539432214797295,0.14217527150632162,0.1330300199237987
2025-01-01 12:00:00,13892.41773627751,5978.932114147481,4104.475842873433,1967.4749278747076,1841.5348513818878,0.4303737641385914,0.29544719434654954,0.14162221185855983,0.13255682965629922
2025-01-01 13:00:00,13903.883530477964,5992.378548349092,4099.460904323801,1960.2623986811373,1851.7816791239356,0.43098595692444613,0.29484286856528896,0.14098668148249013,0.13318449302777483
2025-01-01 14:00:00,13916.87677140476,6001.56354627079,4102.514008721988,1966.7536749553506,1846.0455414566316,0.43124356454763635,0.29478697527533565,0.14132148378265963,0.13264797639436832
2025-01-01 15:00:00,13952.77407843717,6017.94461694152,4111.182863378687,1977.366396483033,1846.2802016339303,0.4313081099938214,0.294649855309574,0.14171851313344813,0.13232352156315638
2025-01-01 16:00:00,13890.918176964677,5996.121245413835,4093.7102779673764,1962.941338095892,1838.145315487572,0.4316576607122493,0.294704081171249,0.1413111295516116,0.13232712856488998
2025-01-01 17:00:00,13903.429931338222,5999.521727541787,4099.865532617536,1964.2808078032692,1839.7618633756304,0.43151378883989716,0.29488159057618374,0.1412803040331649,0.13232431655075425
2025-01-01 18:00:00,13933.689938434036,6012.025636805758,4105.836865315999,1974.9965654622886,1840.8308708499915,0.4314740505472616,0.2946697453049139,0.14174253727396005,0.13211366687386447
2025-01-01 19:00:00,13981.167477392268,6030.315973678766,4115.621513146332,1989.627696112103,1845.6022944550673,0.4313170544183714,0.29436894449632667,0.1423076934976537,0.1320063075876482
2025-01-01 20:00:00,14009.97822481149,6040.458791060416,4120.342176573248,2002.61024866053,1846.5670085172956,0.43115404564746873,0.29410054108979095,0.14294171029573288,0.1318037029670074
2025-01-01 21:00:00,14034.748968906299,6052.710340706196,4130.139085867028,2006.0104409946418,1845.8891013384325,0.4312660207970839,0.29427951258816726,0.14293169371528605,0.1315227728994628
2025-01-01 22:00:00,14012.636734657222,6041.526221263624,4121.850336577172,2004.3618628932543,1844.898313923171,0.4311484223608836,0.2941523722214726,0.14303959353601875,0.131659611881625
2025-01-01 23:00:00,13995.74751325674,6028.067678898514,4120.317653646355,2001.7859596098363,1845.576221102034,0.43070708964910537,0.294397826893033,0.14302815606767336,0.13186692739018824
2025-01-02 00:00:00,14071.482564400763,6062.276427142233,4156.538016667416,2022.0840774831704,1830.584043107944,0.4308200219413338,0.2953873550739408,0.14370085513226666,0.13009176785245866
